FULL_DATE,DATE,DAY,MONTH,YEAR,HOUR,WEEKDAY,WEEKEND,O3,NO2,NOX,PM10,PM10_Q,QUALITY,RANGE
2022-01-30 04:00:00,30/01/2022,30,1,2022,4,7,Weekend,,20,33,49,Regular,GOOD,19-5
2022-01-30 05:00:00,30/01/2022,30,1,2022,5,7,Weekend,,17,26,43,Regular,GOOD,19-5
2022-01-30 06:00:00,30/01/2022,30,1,2022,6,7,Weekend,,17,28,35,Razonablemente buena,GOOD,6-18
2022-01-30 07:00:00,30/01/2022,30,1,2022,7,7,Weekend,,16,27,39,Razonablemente buena,GOOD,6-18
2022-01-30 08:00:00,30/01/2022,30,1,2022,8,7,Weekend,,17,32,46,Regular,GOOD,6-18
2022-01-30 09:00:00,30/01/2022,30,1,2022,9,7,Weekend,,20,43,43,Regular,GOOD,6-18
2022-01-30 10:00:00,30/01/2022,30,1,2022,10,7,Weekend,,19,43,39,Razonablemente buena,GOOD,6-18
2022-01-30 11:00:00,30/01/2022,30,1,2022,11,7,Weekend,,18,35,41,Regular,GOOD,6-18
2022-01-30 12:00:00,30/01/2022,30,1,2022,12,7,Weekend,,17,32,35,Razonablemente buena,GOOD,6-18
2022-01-30 13:00:00,30/01/2022,30,1,2022,13,7,Weekend,,15,27,34,Razonablemente buena,GOOD,6-18
2022-01-30 14:00:00,30/01/2022,30,1,2022,14,7,Weekend,,14,25,35,Razonablemente buena,GOOD,6-18
2022-01-30 15:00:00,30/01/2022,30,1,2022,15,7,Weekend,,14,24,33,Razonablemente buena,GOOD,6-18
2022-01-30 16:00:00,30/01/2022,30,1,2022,16,7,Weekend,,15,25,30,Razonablemente buena,GOOD,6-18
2022-01-30 17:00:00,30/01/2022,30,1,2022,17,7,Weekend,,12,21,28,Razonablemente buena,GOOD,6-18
2022-01-30 18:00:00,30/01/2022,30,1,2022,18,7,Weekend,,22,33,27,Razonablemente buena,GOOD,6-18
2022-01-30 19:00:00,30/01/2022,30,1,2022,19,7,Weekend,,53,116,23,Razonablemente buena,GOOD,19-5
2022-01-30 20:00:00,30/01/2022,30,1,2022,20,7,Weekend,,61,189,38,Razonablemente buena,GOOD,19-5
2022-01-30 21:00:00,30/01/2022,30,1,2022,21,7,Weekend,,36,66,43,Regular,GOOD,19-5
2022-01-30 22:00:00,30/01/2022,30,1,2022,22,7,Weekend,,34,52,44,Regular,GOOD,19-5
2022-01-30 23:00:00,30/01/2022,30,1,2022,23,7,Weekend,,36,69,63,Desfavorable,BAD,19-5
2022-01-31 00:00:00,31/01/2022,31,1,2022,0,1,Weekday,,32,60,65,Desfavorable,BAD,19-5
2022-01-31 01:00:00,31/01/2022,31,1,2022,1,1,Weekday,,27,44,51,Desfavorable,BAD,19-5
2022-01-31 02:00:00,31/01/2022,31,1,2022,2,1,Weekday,,24,38,45,Regular,GOOD,19-5
2022-01-31 03:00:00,31/01/2022,31,1,2022,3,1,Weekday,,21,32,42,Regular,GOOD,19-5
2022-01-31 04:00:00,31/01/2022,31,1,2022,4,1,Weekday,,17,26,36,Razonablemente buena,GOOD,19-5
2022-01-31 05:00:00,31/01/2022,31,1,2022,5,1,Weekday,,17,27,33,Razonablemente buena,GOOD,19-5
2022-01-31 06:00:00,31/01/2022,31,1,2022,6,1,Weekday,,19,34,30,Razonablemente buena,GOOD,6-18
2022-01-31 07:00:00,31/01/2022,31,1,2022,7,1,Weekday,,21,44,43,Regular,GOOD,6-18
2022-01-31 08:00:00,31/01/2022,31,1,2022,8,1,Weekday,,27,92,52,Desfavorable,BAD,6-18
2022-01-31 09:00:00,31/01/2022,31,1,2022,9,1,Weekday,,30,124,36,Razonablemente buena,GOOD,6-18
2022-01-31 10:00:00,31/01/2022,31,1,2022,10,1,Weekday,,36,173,38,Razonablemente buena,GOOD,6-18
2022-01-31 11:00:00,31/01/2022,31,1,2022,11,1,Weekday,,32,103,34,Razonablemente buena,GOOD,6-18
2022-01-31 12:00:00,31/01/2022,31,1,2022,12,1,Weekday,,27,57,30,Razonablemente buena,GOOD,6-18
2022-01-31 13:00:00,31/01/2022,31,1,2022,13,1,Weekday,,21,38,28,Razonablemente buena,GOOD,6-18
2022-01-31 14:00:00,31/01/2022,31,1,2022,14,1,Weekday,,20,36,28,Razonablemente buena,GOOD,6-18
2022-01-31 15:00:00,31/01/2022,31,1,2022,15,1,Weekday,,18,33,26,Razonablemente buena,GOOD,6-18
2022-01-31 16:00:00,31/01/2022,31,1,2022,16,1,Weekday,,21,35,27,Razonablemente buena,GOOD,6-18
2022-01-31 17:00:00,31/01/2022,31,1,2022,17,1,Weekday,,19,33,26,Razonablemente buena,GOOD,6-18
2022-01-31 18:00:00,31/01/2022,31,1,2022,18,1,Weekday,,16,28,24,Razonablemente buena,GOOD,6-18
2022-01-31 19:00:00,31/01/2022,31,1,2022,19,1,Weekday,,35,54,19,Buena,GOOD,19-5
2022-01-31 20:00:00,31/01/2022,31,1,2022,20,1,Weekday,,31,46,19,Buena,GOOD,19-5
2022-01-31 21:00:00,31/01/2022,31,1,2022,21,1,Weekday,,24,36,18,Buena,GOOD,19-5
2022-01-31 22:00:00,31/01/2022,31,1,2022,22,1,Weekday,,24,37,18,Buena,GOOD,19-5
2022-01-31 23:00:00,31/01/2022,31,1,2022,23,1,Weekday,,35,54,21,Razonablemente buena,GOOD,19-5
